Customer ID,Nationality,SAS Nationality,Name,Family Name,EducationLevel,Gender,BirthDate,Marital Status,No Of Dependents,Mobile Contact,Home Contact,Email Address,Residential Type,Residential Address 1,Residential Address 2,PostalCode
160,SG,SG,PAUL,PAN,Post Secondary,M,19/5/1958,Married,2,99165468,62599589,Paulpan160@Gmail.Com,AP,590 Yio Chu Kang Road,#07-04 Tho,787073
161,SG,SG,PERRY,SENG,University,M,13/5/1984,Single,0,99163075,66525454,Perryseng161@Gmail.Com,HDB5,150 Yishun Street 11,#11-02,760150
162,SG,SG,PHILLIP,ZENG,Diploma,M,14/3/1986,Married,0,99157805,65424215,Phillipzeng162@Gmail.Com,HDB5,438 Choa Chu Kang Avenue 4,#04-481,680438
163,SG,SG,VICTORIA,TUNG,Diploma,F,4/1/1959,Married,3,99156642,65245114,Victoriatung163@Gmail.Com,SH,98 Martaban Road,#01-00,328668
164,SG,SG,MALVIN,LIN,Secondary,M,23/4/1959,Single,0,99153152,65215745,Malvinlin164@Gmail.Com,HDB2,681A Woodlands Drive 62,#09-03,731681
165,SG,SG,VIVIAN,QUEY,Diploma,F,11/12/1957,Married,2,99147792,62515328,Vivianquey165@Gmail.Com,HDB5,277 Tampines Street 22,#05-172,520277
166,SG,SG,WENDY,LAI,University,F,21/11/1946,Single,0,99147362,63521478,Wendylai166@Gmail.Com,HDB5,263 Yishun Street 22,#10-177,760263
167,SG,SG,WHITNEY,YEO,Secondary,F,15/7/1954,Married,1,9914695,61747164,Whitneyyeo167@Gmail.Com,HDB2,180 Lompang Road,#21-07,670180
168,SG,SG,MOSES,LEO,Secondary,M,27/7/1959,Married,3,99144550,62154151,Mosesleo168@Gmail.Com,HDB4,103 Serangoon North Avenue 1,#11-519,550103
169,SG,SG,JIA JUN,PAN,University,M,6/5/1970,Married,0,99143220,69855239,JiaJunpan169@Gmail.Com,HDB2,112 Toa Payoh Lorong 1,#01-374,310112
170,SG,SG,RANDAL,ZHANG,Secondary,M,12/6/1966,Married,0,99142230,65325846,Randalzhang170@Gmail.Com,HDB2,336 Ang Mo Kio Avenue 1,#07-2071,560336
171,SG,SG,WINNY,ZHANG,Below Secondary,F,30/9/1957,Single,0,99138543,63254478,Winnyzhang171@Gmail.Com,HDB2,174C Edgedale Plains,#04-177,823174
172,SG,SG,RANDY,HOH,Post Secondary,M,20/2/1983,Married,1,99138286,68871213,Randyhoh172@Gmail.Com,HDB2,810 Tampines Avenue 4,#04-191,520810
173,SG,SG,RAIN,LI,Secondary,M,18/6/1965,Single,0,99135115,65826431,Rainli173@Gmail.Com,HDB5,503B Canberra Link,#03-33,752503
174,SG,SG,JESSICA,CHIN,University,F,20/10/1990,Married,1,99132515,68875214,Jessicachin174@Gmail.Com,HDB2,470 Tampines Street 44,#11-186,520470
175,SG,SG,RICHIARD,PHUA,Secondary,M,25/3/1962,Married,2,99129955,61372633,Richiardphua175@Gmail.Com,BUN,3 Holland Heights,#01-00,249503
176,HK,PR,JING SHENG,CAO,Secondary,M,15/4/1964,Single,0,99129503,62544744,JingShengcao176@Gmail.Com,HDB2,770 Yishun Avenue 3,#04-269,760770
177,SG,SG,MEI LI,CAI,Secondary,F,27/3/1980,Single,0,99128482,69985315,MeiLicai177@Gmail.Com,HDB2,964 Hougang Avenue 9,#06-670,530964
178,SG,SG,MU LAN,CHUA,Secondary,F,16/8/1969,Married,0,99125162,62735698,MuLanchua178@Gmail.Com,BUN,79B Jalan Wangi,#01-00,349389
179,IN,PR,AADIT,BASU,Below Secondary,M,4/11/1969,Married,2,99125102,65589751,Aaditbasu179@Gmail.Com,HDB5,404 Fajar Road,#07-267,670404
180,SG,SG,AH KOW,CHIAM,University,M,4/7/1981,Married,0,99119472,65356712,AhKowchiam180@Gmail.Com,HDB3,221 Pending Road,#10-151,670221
181,SG,SG,ROBERT,LAN,Diploma,M,9/7/1959,Married,3,99119255,65658182,Robertlan181@Gmail.Com,HDB4,Blk 14 Haig Road,#14-719,430014
182,SG,SG,ROY,YEO,Diploma,M,22/8/1946,Single,0,99115745,65788951,Royyeo182@Gmail.Com,HDB3,3 Rivervale Link,#14-18,545119
183,SG,SG,TREVOR,CHONG,Below Secondary,M,3/11/1974,Married,2,99114555,65032257,Trevorchong183@Gmail.Com,HDB5,123E Rivervale Drive,#03-109,545123
184,SG,SG,KHIM HWA,TUNG,Secondary,M,26/9/1968,Married,3,99113262,67852145,KhimHwatung184@Gmail.Com,BUN,21 Westwood Road,#01-00,648575
185,SG,SG,SCOTT,SIM,Post Secondary,M,3/6/1965,Single,0,99106005,65582452,Scottsim185@Gmail.Com,HDB3,Blk 16 Dakota Crescent,#13-305,390016
186,SG,SG,SHAWN,CAI,Diploma,M,15/5/1972,Single,0,99104535,62545485,Shawncai186@Gmail.Com,HDB3,418 Ang Mo Kio Avenue 10,#03-1039,560418
187,SG,SG,SEAN,NAH,Below Secondary,M,12/10/1969,Married,3,99104304,65521470,Seannah187@Gmail.Com,SH,42 Fulton Road,#01-00,578925
188,SG,SG,SIMON,ZHANG,Below Secondary,M,4/4/1954,Divorced,0,99103764,60369985,Simonzhang188@Gmail.Com,HDB3,484C Choa Chu Kang Avenue 5,#15-60,683484
189,SG,SG,SHUTING,QUACK,Secondary,F,6/4/1964,Married,0,99100304,69903146,Shutingquack189@Gmail.Com,HDB3,454 Choa Chu Kang Avenue 4,#15-109,680454
190,SG,SG,ZHI MING,WEN,University,M,12/2/1971,Single,0,99092341,68521547,ZhiMingwen190@Gmail.Com,HDB3,523 Bedok North Street 3,#03-305,460536
191,SG,SG,EELIN,PONG,University,F,23/8/1984,Married,2,99081221,68954881,Eelinpong191@Gmail.Com,HDB3,101 Bukit Batok West Avenue 6,#12-35,650101
192,SG,SG,JOHN,NGO,University,M,26/4/1955,Married,0,99080191,65582157,Johnngo192@Gmail.Com,HDB3,228 Pending Road,#02-235,670228
193,SG,SG,JOSHUA,TUNG,University,M,27/12/1964,Married,1,99060571,60042154,Joshuatung193@Gmail.Com,SDH,398 Kallang Road,#01-00,339098
194,SG,SG,TALOR,LEUNG,University,M,26/5/1974,Married,4,99055164,65444714,Talorleung194@Gmail.Com,HDB3,925 Jurong West Street 92,#07-97,640925
195,SG,SG,THOMOS,LEUNG,Below Secondary,M,25/4/1965,Married,0,99029370,65224558,Thomosleung195@Gmail.Com,HDB5,485A Choa Chu Kang Ave 5,#03-110,681485
196,SG,SG,TIM,KOH,Diploma,M,28/8/1977,Married,1,99019260,64496696,Timkoh196@Gmail.Com,HDB5,144 Lorong Ah Soo,#08-171,530144
197,SG,SG,PRIYA,SHANMUGA,Below Secondary,F,23/9/1954,Married,2,99016872,61863198,Priyashanmuga197@Gmail.Com,BUN,54 Joan Road,#01-00,299939
198,SG,SG,TUNER,LI,Diploma,M,4/11/1951,Single,0,99015030,65445485,Tunerli198@Gmail.Com,HDB5,Blk 157 Simei Road,#15-529,520157
199,SG,SG,CHERIE,LOCK,Diploma,F,25/2/1980,Married,0,99014240,69731541,Cherielock199@Gmail.Com,HDB4,247 Kim Keat Link,#07-33,310247
200,SG,SG,JANE,LIU,Below Secondary,F,11/7/1947,Married,0,99007340,61843966,Janeliu200@Gmail.Com,PC,0 Watten View,#06-07 Wat,287000
201,SG,SG,WALKER,CHEN,Secondary,M,18/1/1956,Married,0,98999230,67684414,Walkerchen201@Gmail.Com,HDB3,242 Hougang Street 22,#01-77,530242
202,SG,SG,ASHLEEN,GOH,Secondary,F,25/9/1969,Married,1,98996732,64546524,Ashleengoh202@Gmail.Com,HDB5,311 Yishun Ring Road,#12-1276,760311
203,SG,SG,AUDREY,LOCK,Below Secondary,F,12/2/1980,Married,0,98984462,65763845,Audreylock203@Gmail.Com,HDB4,6 Toh Yi Drive,#13-164,590006
204,SG,SG,JUN WEI,HUIN,University,M,2/11/1954,Divorced,0,98980994,65454130,JunWeihuin204@Gmail.Com,HDB3,Blk 2 Dakota Close,#12-305,390002
205,SG,SG,JIANRONG,LU,Post Secondary,M,14/2/1986,Married,4,98977484,68814717,Jianronglu205@Gmail.Com,HDB4,7 Yung Kuang Road,#15-528,610007
206,SG,SG,WEI JUN,PONG,University,M,3/11/1974,Married,2,98976213,66241316,WeiJunpong206@Gmail.Com,HDB5,438A Sengkang West Avenue,#02-339,791438
207,SG,SG,EUGENE,SEAH,Diploma,F,20/1/1970,Married,0,98976020,65545711,Eugeneseah207@Gmail.Com,HDB5,Blk 807 King George's Avenue,#02-317,200807
208,SG,SG,WAFFLE,NAH,Secondary,M,13/8/1954,Divorced,0,98972730,65878912,Wafflenah208@Gmail.Com,EC,571 Serangoon Road,#03-137 Th,534798
209,SG,SG,WASHINGTON,TEO,Post Secondary,M,20/7/1969,Single,0,98969800,65424547,Washingtonteo209@Gmail.Com,HDB5,204 Ang Mo Kio Avenue 3,#08-1726,560204
210,SG,SG,QUAN YANG,CHEN,University,M,19/11/1965,Married,2,98965374,69873773,QuanYangchen210@Gmail.Com,PC,23 Leonie Hill,#12-01 Leo,239224
211,SG,SG,WEASLY,QUEY,University,M,24/9/1959,Married,0,98965280,65438754,Weaslyquey211@Gmail.Com,SDH,94 Shelford Road,#01-00,288455
212,SG,SG,WEST,LEUNG,University,M,30/4/1945,Single,0,98964130,64545454,Westleung212@Gmail.Com,DH,7 Jalan Lye Kwee,#01-00,537828
213,SG,SG,WILLIAM,KE,Below Secondary,M,16/7/1957,Single,0,98962120,65454544,Williamke213@Gmail.Com,EC,Blk 27 Balam Road,#13-451,370027
214,SG,SG,NICK,CHIAM,University,M,18/7/1974,Married,4,98960590,63221024,Nickchiam214@Gmail.Com,HDB5,559 Ang Mo Kio Avenue 10,#08-1862,560559
215,SG,SG,DOROTHY,AW,Below Secondary,F,8/3/1960,Married,1,98957754,64754587,Dorothyaw215@Gmail.Com,HDB5,44 Beo Crescent,#10-69,160044
216,SG,SG,ELIZABETH,SENG,University,F,16/6/1966,Married,1,98953404,68212147,Elizabethseng216@Gmail.Com,HDB3,442 Hougang Avenue 8,#03-1577,530442
217,SG,SG,EMMA,NAH,Secondary,F,23/3/1967,Married,1,98940944,67541158,Emmanah217@Gmail.Com,HDB3,Blk 811 French Road,#06-319,200811
218,SG,SG,ERRICA,CHONG,University,F,25/9/1971,Married,2,98937892,65521454,Erricachong218@Gmail.Com,HDB3,692 Choa Chu Kang Crescent,#16-278,680692
219,SG,SG,FAITH,CHONG,Secondary,F,1/6/1959,Married,1,98937672,64571540,Faithchong219@Gmail.Com,HDB4,Blk 13 Holland Drive,#03-317,271013
220,SG,SG,LUQMAN,LIM,Below Secondary,M,18/11/1974,Single,0,98930551,63325742,Luqmanlim220@Gmail.Com,HDB3,285B Toh Guan Road,#01-98,602285
221,SG,SG,IVAN,LAU,Secondary,M,22/3/1981,Married,1,98929611,67847420,Ivanlau221@Gmail.Com,DH,31 Mount Sinai Lane,#01-00,275790
222,SG,SG,ZHI WEI,WANG,University,M,19/2/1970,Single,0,98928651,67974541,ZhiWeiwang222@Gmail.Com,HDB4,1B Green Lane,#13-127,438888
223,SG,SG,GRACE,YONG,Secondary,F,3/6/1981,Single,0,98927684,65454570,Graceyong223@Gmail.Com,AP,819B Upper East Coast Road,#04-827 Ba,466612
224,SG,SG,RONG LE,BAI,Secondary,M,7/7/1949,Married,3,98924951,69116444,RongLebai224@Gmail.Com,HDB5,534 Bedok North Street 3,#09-802,460534
225,SG,SG,JUN HAO,CHIN,Diploma,M,18/10/1955,Married,2,98917362,62312696,JunHaochin225@Gmail.Com,HDB3,24 Elizabeth Drive,#06-48,660024
226,SG,SG,SAMMANTHA,HO,Below Secondary,F,16/12/1972,Married,0,98915593,63321158,Sammanthaho226@Gmail.Com,HDB5,200 Jalan Sultan,#17-05,199018
227,SG,SG,JONNY,YONG,Below Secondary,M,23/4/1964,Married,3,98915282,64711871,Jonnyyong227@Gmail.Com,HDB5,87 Redhill Close,#11-584,150087
228,SG,SG,GRACE,CHOO,Secondary,F,3/11/1982,Married,0,98914222,68847212,Gracechoo228@Gmail.Com,AP,47 Mandalay Road,#06-52 The,308227
229,MY,PR,KHARLIJAG,ROY,University,F,24/12/1984,Married,0,98914221,65414112,Kharlijagroy229@Gmail.Com,HDB3,691 Choa Chu Kang Crescent,#06-278,680691
230,SG,SG,JANE,AW,Diploma,F,6/2/1964,Married,2,98904503,64545214,Janeaw230@Gmail.Com,HDB5,104 Bedok North Avenue 4,#10-2200,460104
231,SG,SG,JESSIE,BAI,Diploma,F,22/4/1949,Single,0,98902632,65878912,Jessiebai231@Gmail.Com,HDB3,53 Toa Payoh Lorong 5,#15-22,310053
232,MY,PR,ABIDIN,AMAR,Below Secondary,M,10/1/1941,Married,2,98897943,64141411,Abidinamar232@Gmail.Com,DH,94 Oriole Crescent,#01-00,288639
233,SG,SG,NATASHA,ANG,University,F,24/7/1974,Married,2,98894112,61434545,Natashaang233@Gmail.Com,DH,43 Dunsfold Drive,#01-00,276489
234,SG,SG,BRENDA,CHIN,University,F,20/9/1959,Single,0,98888632,64354234,Brendachin234@Gmail.Com,HDB3,111 Edgefield Plains,#07-402,820111
235,SG,SG,CATHRYN,QUACK,University,F,15/12/1969,Married,1,98880173,65465432,Cathrynquack235@Gmail.Com,HDB5,240 Pasir Ris Street 21,#02-47,510240
236,SG,SG,QIWEN,CHONG,Diploma,F,28/3/1959,Married,3,98878164,67866829,Qiwenchong236@Gmail.Com,SH,17 Tan Sim Boh Road,#01-00,307711
237,HK,PR,HUILING,LIU,Below Secondary,F,24/12/1986,Married,0,98876849,64154572,Huilingliu237@Gmail.Com,HDB3,840 Jurong West Street 81,#02-119,640840
238,SG,SG,ROBERT,HUIN,Below Secondary,M,12/7/1954,Married,1,98873950,65545452,Roberthuin238@Gmail.Com,HDB3,616 Choa Chu Kang Street 62,#04-271,680616
239,SG,SG,JIAN HONG,ZENG,University,M,20/11/1973,Married,1,98871385,61424554,JianHongzeng239@Gmail.Com,HDB5,249 Compassvale Road,#08-608,540249
240,SG,SG,ZHI MING,SIM,Diploma,M,13/11/1959,Married,2,98868821,61215420,ZhiMingsim240@Gmail.Com,HDB4,3 Toh Yi Drive,#16-496,590003
241,SG,SG,ARNOL,QUEY,University,M,10/8/1981,Married,1,98868702,67531414,Arnolquey241@Gmail.Com,HDB3,35 Teban Gardens Road,#06-283,600035
242,SG,SG,JOHN,SEAH,University,M,4/5/1968,Married,2,98866422,62341545,Johnseah242@Gmail.Com,HDB3,687 Jurong West Central 1,#04-159,640687
243,SG,SG,JOSHUA,SEAH,University,M,25/1/1969,Married,1,98863826,65434547,Joshuaseah243@Gmail.Com,HDB5,Blk 21 Holland Drive,#07-319,271021
244,SG,SG,ARIAL,LEE,Diploma,F,2/12/1969,Married,1,98860701,64424226,Ariallee244@Gmail.Com,SH,2 Balestier Road,#01-00,320002
245,SG,SG,AGNES,KANG,Below Secondary,F,26/10/1965,Married,2,98859852,62833746,Agneskang245@Gmail.Com,HDB5,401 Jurong West St 42,#10-527,640401
246,SG,SG,NAVILLE,LAU,Secondary,M,26/2/1960,Married,0,98858014,61353232,Navillelau246@Gmail.Com,HDB3,570 Pasir Ris St 53,#11-60,510570
247,SG,SG,TONY,MOHAMAD,Below Secondary,M,4/5/1958,Married,1,98856056,65412571,Tonymohamad247@Gmail.Com,HDB5,Blk 25 Jalan Berseh,#05-317,200025
248,SG,SG,ANGELA,LAI,Post Secondary,F,8/5/1970,Married,1,98854112,65878912,Angelalai248@Gmail.Com,HDB5,261B Sengkang East Way,#10-406,542261
249,SG,SG,ANGELINA,LI,University,F,26/9/1986,Married,4,98852394,64145421,Angelinali249@Gmail.Com,PC,Hillview Terrace,#10-70,669590
250,SG,SG,MIN CHUAN,HOH,Below Secondary,M,18/10/1962,Single,0,98849773,63102145,MinChuanhoh250@Gmail.Com,HDB3,523 Ang Mo Kio Avenue 5,#20-2575,560523
251,SG,SG,RICKY,YAP,Below Secondary,M,20/9/1970,Married,0,98840393,61212112,Rickyyap251@Gmail.Com,HDB3,65 New Upper Changi Road,#14-1142,460065
252,SG,SG,LEON,GAN,Post Secondary,M,10/12/1974,Married,5,98839134,69652571,Leongan252@Gmail.Com,HDB5,498E Tampines St 45,#03-406,523498
253,SG,SG,AUDREY,FAN,Secondary,F,10/6/1971,Married,1,98838119,64521144,Audreyfan253@Gmail.Com,AP,43A Lorong 28 Geylang,#08-2945 G,398447
254,SG,SG,JUN WEI,ZENG,Diploma,M,4/6/1974,Single,0,98838056,63121014,JunWeizeng254@Gmail.Com,HDB5,413 Ang Mo Kio Avenue 10,#07-903,560413
255,SG,SG,BJORN,YOW,Below Secondary,M,14/4/1969,Married,2,98834755,63884136,Bjornyow255@Gmail.Com,HDB3,129 Bukit Merah View,#11-164,150129
256,SG,SG,JOANNA,QUACK,University,F,9/6/1960,Married,2,98833542,65797104,Joannaquack256@Gmail.Com,HDB4,260 Boon Lay Drive,#03-525,640260
257,SG,SG,CAROL,CHAN,Post Secondary,F,27/11/1986,Married,1,98832716,68492757,Carolchan257@Gmail.Com,HDB5,104 Aljunied Crescent,#05-237,380104
258,SG,SG,ISAAC,LI,University,M,10/8/1974,Single,0,98828554,64124254,Isaacli258@Gmail.Com,HDB3,547  Choa Chu Kang Street 52,#03-23,680547
259,SG,SG,GEORGE,KE,Diploma,M,9/11/1980,Married,0,98822725,63539957,Georgeke259@Gmail.Com,HDB5,Blk 671B Klang Lane,#18-317,212671
260,SG,SG,QUAN YANG,SEAH,University,M,23/8/1969,Single,0,98822508,65545454,QuanYangseah260@Gmail.Com,HDB3,203B Punggol Field,#06-328,822203
261,SG,SG,CLARISSA,FANG,University,F,6/9/1959,Single,0,98819946,65245454,Clarissafang261@Gmail.Com,HDB3,20 Telok Blangah Cresent,#09-82,90020
262,SG,SG,DAISY,CHOO,University,F,16/9/1986,Married,4,98819366,64324211,Daisychoo262@Gmail.Com,HDB3,Blk 13 Farrer Park Road,#05-317,210013
263,SG,SG,DOM,CAI,Diploma,M,3/8/1981,Married,0,98811979,65219222,Domcai263@Gmail.Com,PC,Hillview Terrace,#08-70,669590
264,SG,SG,DIANA,TEO,Diploma,F,9/6/1970,Married,1,98811972,65384824,Dianateo264@Gmail.Com,PC,341 Simei Street 4,#06-230,529869
265,SG,SG,DOROTHY,QUACK,Secondary,F,2/5/1970,Single,0,98811158,65312110,Dorothyquack265@Gmail.Com,HDB3,Blk 19 Old Airport Road,#13-305,390019
266,SG,SG,ELIZABETH,BAI,Diploma,F,3/12/1954,Married,1,98797535,62000006,Elizabethbai266@Gmail.Com,HDB4,210 Jurong East Street 21,#17-429,604287
267,SG,SG,MATTHEW,BAI,University,M,25/2/1969,Married,1,98783226,64521144,Matthewbai267@Gmail.Com,AP,43A Lorong 28 Geylang,#08-2945 G,398447
268,SG,SG,ERRICA,LOW,Diploma,F,18/1/1966,Married,0,98777937,65521486,Erricalow268@Gmail.Com,HDB5,"Blk 5, Ghim Moh Road",#15-317,270005
269,SG,SG,LENNY,CHEONG,Secondary,M,6/4/1984,Single,0,98774587,64216464,Lennycheong269@Gmail.Com,HDB3,8 Haig Road,#20-305,430008
270,SG,SG,JENIFER,KANG,Below Secondary,F,17/7/1952,Married,3,98743016,65521495,Jeniferkang270@Gmail.Com,HDB4,23 Elizabeth Drive,#12-364,660023
271,SG,SG,HARRY,THIAM,Secondary,M,26/10/1974,Married,4,98721865,60837431,Harrythiam271@Gmail.Com,HDB5,Blk 26 Jalan Berseh,#05-317,200026
272,SG,SG,GEORGINA,WEN,Post Secondary,F,5/9/1989,Married,2,98716638,64365464,Georginawen272@Gmail.Com,HDB5,324 Yishun Central,#06-297,760324
273,SG,SG,VICTOR,WANG,Secondary,M,10/1/1980,Married,2,98712204,67972423,Victorwang273@Gmail.Com,HDB3,687A Choa Chu Kang Drive,#12-398,681687
274,SG,SG,GORDON,KOH,Secondary,M,2/10/1970,Single,0,98706644,65521471,Gordonkoh274@Gmail.Com,HDB5,134 Ang Mo Kio Avenue 3,#02-1673,560134
275,SG,SG,HELEN,THIAM,Below Secondary,F,10/3/1984,Married,3,98693401,62258934,Helenthiam275@Gmail.Com,EC,2 Shan Road,#10-02 Sha,328103
276,SG,SG,HENRY,FWA,Secondary,M,14/1/1964,Married,2,98693317,61214224,Henryfwa276@Gmail.Com,HDB3,120 Pending Road,#15-821,670120
277,SG,SG,OSCAR,CHEW,Diploma,M,11/6/1950,Married,1,98690489,62000006,Oscarchew277@Gmail.Com,HDB4,210 Jurong East Street 21,#17-429,604287
278,SG,SG,JADE,CAI,University,F,8/12/1974,Married,0,98690322,69481156,Jadecai278@Gmail.Com,SDH,6 Holland Grove Drive,#01-00,278854
279,SG,SG,MARY,LAN,University,F,23/5/1962,Married,1,98689398,66643415,Marylan279@Gmail.Com,HDB3,115 Whampoa Road,#06-117,320115
280,SG,SG,SEAN,KE,Below Secondary,M,8/3/1988,Single,0,98683966,64211454,Seanke280@Gmail.Com,HDB5,825 Yishun Street 81,#06-564,760825
281,SG,SG,DENNY,CHIA,Diploma,M,26/6/1971,Married,0,98682298,69732756,Dennychia281@Gmail.Com,HDB5,Blk 253 Kim Keat Avenue,#11-317,310253
282,SG,SG,JENNY,WANG,Post Secondary,F,23/2/1981,Single,0,98678081,68547521,Jennywang282@Gmail.Com,HDB3,28 Marsiling Drive,#05-257,730028
283,SG,SG,JESSICA,LOO,Diploma,F,13/8/1989,Married,5,98654805,67746324,Jessicaloo283@Gmail.Com,HDB3,56 Geylang Bahru,#08-3589,330056
284,SG,SG,JONNAH,BAI,University,M,13/6/1970,Married,2,98650698,64214545,Jonnahbai284@Gmail.Com,HDB5,256 Serangoon Central Drive,#15-46,550256
285,SG,SG,JUDY,WEE,University,F,28/6/1969,Married,3,98648894,65866926,Judywee285@Gmail.Com,HDB5,Blk 7 King George's Avenue,#07-317,201007
286,SG,SG,KATE,GAN,Diploma,F,13/9/1972,Single,0,98648537,64585923,Kategan286@Gmail.Com,PC,Blk 19 Old Airport Road,#12-672,390019
287,SG,SG,WAYNE,CHEN,Below Secondary,M,4/5/1955,Married,0,98645815,69544788,Waynechen287@Gmail.Com,PC,Loyang Besar Close,#02-48 The,509000
288,SG,SG,KATHERINE,ANG,Secondary,F,25/4/1935,Married,1,98640869,64241544,Katherineang288@Gmail.Com,HDB4,259 Bukit Panjang Ring Road,#04-364,671225
289,SG,SG,KIMBERLY,KE,Secondary,F,3/7/1948,Married,3,98638937,65214847,Kimberlyke289@Gmail.Com,SH,21 Lengkok Merak,#01-00,248871
290,SG,SG,LUCAS,YOW,University,M,8/9/1954,Married,3,98636449,67898344,Lucasyow290@Gmail.Com,HDB4,120 Pending Road,#03-825,670120
291,SG,SG,JIAYI,YOW,University,F,7/6/1986,Married,0,98636195,69733575,Jiayiyow291@Gmail.Com,HDB3,385 Bukit Batok West Avenue 5,#24-332,650385
292,SG,SG,SHAO WEI,LOH,Secondary,M,28/3/1936,Married,2,98635041,62212421,ShaoWeiloh292@Gmail.Com,TH,14 jalan semerbak,#01-00,329049
293,SG,SG,LAURA,CHEUNG,Below Secondary,F,12/6/1964,Single,0,98634819,64241214,Lauracheung293@Gmail.Com,HDB5,354A Admirlty Drive,#13-258,751354
294,SG,SG,LINSEY,CHEONG,Below Secondary,F,25/5/1964,Married,0,98633329,65878912,Linseycheong294@Gmail.Com,HDB3,321 Tampines Street 33,#04-136,520321
295,SG,SG,BING WEI,KONG,Below Secondary,M,11/5/1959,Married,0,98631372,61785849,BingWeikong295@Gmail.Com,HDB4,380 Changi Road,#14-461,419832
296,SG,SG,MAGGIE,CHIAM,Diploma,F,4/10/1965,Married,0,98631034,61421460,Maggiechiam296@Gmail.Com,HDB5,575 Ang Mo Kio Avenue 10,#11-1865,560575
297,SG,SG,KENT,LAU,University,M,27/4/1972,Married,1,98628891,62440058,Kentlau297@Gmail.Com,HDB4,35 Kian Teck Way,#17-364,628752
298,SG,SG,MARGARET,LIM,Post Secondary,F,26/7/1974,Married,2,98625403,68584112,Margaretlim298@Gmail.Com,HDB4,297C Choa Chu Kang Avenue 2,#03-96,683297
299,SG,SG,WEI LOONG,KONG,Below Secondary,M,12/4/1967,Married,1,98621336,64241544,WeiLoongkong299@Gmail.Com,HDB4,259 Bukit Panjang Ring Road,#04-364,671225
300,SG,SG,MEGAN,HAN,University,F,28/8/1968,Married,1,98620586,61212545,Meganhan300@Gmail.Com,HDB3,296D Choa Chu Kang Avenue 2,#16-278,684296
301,SG,SG,QI EN,CHU,Below Secondary,F,2/12/1935,Married,2,98614987,61785459,QiEnchu301@Gmail.Com,AP,370E Alexandra Road,#14-02 The,159958
302,SG,SG,WEI TING,CHEN,Post Secondary,F,11/9/1971,Single,0,98607263,61444524,WeiTingchen302@Gmail.Com,HDB3,521 Serangoon North Avenue 4,#11-164,550521
303,SG,SG,PIPER,LU,Diploma,M,5/8/1966,Married,1,98603941,65239230,Piperlu303@Gmail.Com,HDB5,Blk 808 French Road,#18-317,200808
304,SG,SG,JIA LE,LOO,Secondary,M,24/3/1973,Single,0,98602257,64464465,JiaLeloo304@Gmail.Com,HDB5,418 Woodlands St 41,#11-129,730418
305,SG,SG,WEI LE,KE,University,M,13/12/1969,Married,0,98598005,65545646,WeiLeke305@Gmail.Com,HDB5,452 Hougang Avenue 10,#06-577,530452
306,SG,SG,RACHEL,LAI,University,F,18/9/1984,Married,0,98595732,64545454,Rachellai306@Gmail.Com,HDB5,695 Jurong West Central 1,#12-31,640695
307,SG,SG,SANDY,LEE,Secondary,F,17/2/1969,Single,0,98589991,64154545,Sandylee307@Gmail.Com,PC,31 Alexandra Road,#06-167 Al,159967
308,SG,SG,SCOTTS,GOH,Below Secondary,M,15/9/1970,Married,0,98588704,63938389,Scottsgoh308@Gmail.Com,HDB3,132 Choa Chu Kang Avenue 1,#09-10,680132
309,SG,SG,JIAN HONG,BAI,Post Secondary,M,14/10/1971,Married,0,98587102,66545645,JianHongbai309@Gmail.Com,HDB5,Blk 4 Queen's Road,#03-317,260004
310,SG,SG,WEI YANG,CHONG,Below Secondary,M,19/9/1970,Married,0,98585536,62448947,WeiYangchong310@Gmail.Com,SDH,11 Asimont Lane,#01-00,309946
311,SG,SG,CHERYL,LONG,Diploma,F,16/5/1954,Married,0,98585173,65221145,Cheryllong311@Gmail.Com,HDB5,427 Serangoon Central,#07-302,550427
312,SG,SG,SUNNY,CHIA,University,F,19/1/1969,Married,0,98583701,62115555,Sunnychia312@Gmail.Com,HDB5,677 Choa Chu Kang Crescent,#09-638,680677
313,SG,SG,SUSAN,LOO,Secondary,F,22/9/1969,Married,0,98582154,64546464,Susanloo313@Gmail.Com,HDB3,Blk 4 Queen's Road,#03-319,260004
314,SG,SG,DOLLY,KOH,University,F,18/6/1984,Married,0,98581655,65665656,Dollykoh314@Gmail.Com,HDB5,Blk 672 Klang Lane,#08-317,210672
315,SG,SG,VICTORIA,CHEUNG,Below Secondary,F,22/5/1954,Divorced,0,98581647,66565664,Victoriacheung315@Gmail.Com,EC,32  River Valley Close,#02-32 Pac,238436
316,SG,SG,VIOLET,FANG,University,F,12/2/1966,Single,0,98580191,65542421,Violetfang316@Gmail.Com,TH,16 Happy Avenue East,#01-00,369825
317,SG,SG,VIVIAN,CHU,Diploma,F,7/4/1979,Married,0,98578915,64242424,Vivianchu317@Gmail.Com,PC,Hillview Terrace,#06-70,669590
318,SG,SG,WENDY,CHEUNG,Diploma,F,20/4/1987,Married,0,98575682,65424214,Wendycheung318@Gmail.Com,HDB4,28 Yarwood Avenue,#13-263,588000
319,SG,SG,WHITNEY,WONG,University,F,27/8/1974,Married,1,98574098,62255648,Whitneywong319@Gmail.Com,HDB4,203 Toa Payoh North,#05-1127,310203
